,0
0,1.0
1,0.998125
2,0.9735436024321612
3,0.9601085550544923
4,0.956060276239672
5,0.9582089814947389
6,0.963528089333414
7,0.9583747325669896
8,0.9780300073067091
9,0.9688634569790782
10,0.9637275941313184
11,0.9491185334523531
12,1.023709069646235
13,1.075844986042887
14,1.0370139940896062
15,1.0544056973219793
16,1.059218926749501
17,1.0748671571773052
18,1.0926345779514908
19,1.0691742749408415
20,1.0528107897945953
21,1.1070336705474222
22,1.1075529715060661
23,1.0926443717640306
24,1.0662204992223934
25,1.0606789480913108
26,1.0537773719335715
27,1.0641836386545693
28,1.124968544108046
29,1.1354967214866722
30,1.2118487007835514
31,1.2056753388633068
32,1.198716221182904
33,1.2644264682650148
34,1.2718274055884082
35,1.2822593761289922
36,1.3249907237913559
37,1.3347958469331924
38,1.3647511728274657
39,1.3805094053511853
40,1.3936712441826555
41,1.4234360502829062
42,1.4656796739454436
43,1.5194115064930924
44,1.4915850396790944
45,1.5456294286832861
46,1.52694895352721
47,1.5428721218324828
48,1.57761634975334
49,1.5978407224609437
50,1.6515874659591911
51,1.695681319536117
52,1.724378423879369
53,1.7552682474852397
54,1.7690231741494686
55,1.7343881706346649
56,1.7460353955792438
57,1.7597979548324523
58,1.7528290995350382
59,1.7424435843624184
60,1.7520701831902032
61,1.7453705610550994
62,1.7942575425077796
63,1.821493190991175
64,1.8977636997977008
65,1.8529041757152358
66,1.934174414357801
67,1.9591146926836345
68,2.0147959023036597
69,2.059192321831076
70,2.0405395561991635
71,2.0491034882293278
72,2.0270457987453145
73,2.067632247622847
74,2.11936786022455
75,2.1264454044639285
76,2.1516600827699426
77,2.1292562150132635
78,2.1786858121627413
79,2.2103615734856303
80,2.22271524523129
81,2.2113135968150748
82,2.203910153200668
83,2.210183924165987
84,2.196419532407073
85,2.196634939049687
86,2.2083681213233954
87,2.1798096955917052
88,2.228049416653413
89,2.2747191453518876
90,2.2709934592237704
91,2.259458397266363
92,2.3218707440765742
93,2.3296827782516916
94,2.3920524302086825
95,2.415208856274046
96,2.4574374762756737
97,2.4683666327293743
98,2.495082587406597
99,2.5267611051983905
100,2.5626608720446677
101,2.552588872241994
102,2.547457613706474
103,2.5231470146828507
104,2.520591896097752
105,2.514189007134195
106,2.5411823722957942
107,2.6184630798719364
108,2.643446229564819
109,2.647012282602687
110,2.618976736582433
111,2.5956620244539566
112,2.5776373713202596
113,2.5757471622449857
114,2.5679124625638017
115,2.6270013643938497
116,2.67426309750882
117,2.6612979557978456
118,2.6492645912219124
