Date,SONY,RBLX,NVDA,U,SPOT
2015-06-05,30.049999237060547,,5.565000057220459,,
2015-06-08,29.270000457763672,,5.4375,,
2015-06-09,29.139999389648438,,5.465000152587891,,
2015-06-10,29.979999542236328,,5.367499828338623,,
2015-06-11,30.510000228881836,,5.425000190734863,,
2015-06-12,30.440000534057617,,5.277500152587891,,
2015-06-15,30.68000030517578,,5.267499923706055,,
2015-06-16,30.440000534057617,,5.332499980926514,,
2015-06-17,29.950000762939453,,5.394999980926514,,
2015-06-18,30.190000534057617,,5.485000133514404,,
2015-06-19,29.670000076293945,,5.46750020980835,,
2015-06-22,30.5,,5.445000171661377,,
2015-06-23,31.010000228881836,,5.304999828338623,,
2015-06-24,30.510000228881836,,5.252500057220459,,
2015-06-25,31.149999618530273,,5.292500019073486,,
2015-06-26,31.170000076293945,,5.184999942779541,,
2015-06-29,30.360000610351562,,5.03000020980835,,
2015-06-30,28.389999389648438,,5.027500152587891,,
2015-07-01,28.510000228881836,,5.099999904632568,,
2015-07-02,28.389999389648438,,5.105000019073486,,
2015-07-06,28.040000915527344,,5.042500019073486,,
2015-07-07,28.170000076293945,,4.947500228881836,,
2015-07-08,26.809999465942383,,4.912499904632568,,
2015-07-09,27.360000610351562,,4.852499961853027,,
2015-07-10,28.399999618530273,,4.9375,,
2015-07-13,28.670000076293945,,4.96999979019165,,
2015-07-14,28.299999237060547,,4.972499847412109,,
2015-07-15,27.920000076293945,,4.9375,,
2015-07-16,27.979999542236328,,5.047500133514404,,
2015-07-17,28.1200008392334,,5.017499923706055,,
2015-07-20,28.110000610351562,,4.925000190734863,,
2015-07-21,28.450000762939453,,4.947500228881836,,
2015-07-22,28.3799991607666,,4.852499961853027,,
2015-07-23,29.200000762939453,,4.912499904632568,,
2015-07-24,29.270000457763672,,4.855000019073486,,
2015-07-27,28.8799991607666,,4.827499866485596,,
2015-07-28,29.239999771118164,,4.932499885559082,,
2015-07-29,29.540000915527344,,4.992499828338623,,
2015-07-30,29.1200008392334,,5.005000114440918,,
2015-07-31,28.350000381469727,,4.987500190734863,,
2015-08-03,27.760000228881836,,5.072500228881836,,
2015-08-04,27.360000610351562,,5.09250020980835,,
2015-08-05,27.110000610351562,,5.144999980926514,,
2015-08-06,26.559999465942383,,5.112500190734863,,
2015-08-07,26.829999923706055,,5.744999885559082,,
2015-08-10,27.149999618530273,,5.945000171661377,,
2015-08-11,27.350000381469727,,5.914999961853027,,
2015-08-12,26.719999313354492,,5.929999828338623,,
2015-08-13,26.969999313354492,,5.880000114440918,,
2015-08-14,27.1200008392334,,5.885000228881836,,
2015-08-17,26.829999923706055,,5.847499847412109,,
2015-08-18,26.8700008392334,,5.769999980926514,,
2015-08-19,26.6299991607666,,5.747499942779541,,
2015-08-20,25.520000457763672,,5.539999961853027,,
2015-08-21,24.510000228881836,,5.367499828338623,,
2015-08-24,23.25,,5.177499771118164,,
2015-08-25,23.790000915527344,,5.070000171661377,,
2015-08-26,25.040000915527344,,5.452499866485596,,
2015-08-27,25.860000610351562,,5.65749979019165,,
2015-08-28,25.8700008392334,,5.682499885559082,,
2015-08-31,25.780000686645508,,5.619999885559082,,
2015-09-01,24.8799991607666,,5.389999866485596,,
2015-09-02,25.469999313354492,,5.552499771118164,,
2015-09-03,25.31999969482422,,5.567500114440918,,
2015-09-04,24.559999465942383,,5.4375,,
2015-09-08,24.899999618530273,,5.670000076293945,,
2015-09-09,25.059999465942383,,5.557499885559082,,
2015-09-10,25.93000030517578,,5.644999980926514,,
2015-09-11,26.15999984741211,,5.662499904632568,,
2015-09-14,25.959999084472656,,5.672500133514404,,
2015-09-15,25.84000015258789,,5.735000133514404,,
2015-09-16,26.139999389648438,,5.775000095367432,,
2015-09-17,26.420000076293945,,5.827499866485596,,
2015-09-18,25.40999984741211,,5.822500228881836,,
2015-09-21,25.459999084472656,,5.882500171661377,,
2015-09-22,25.020000457763672,,5.722499847412109,,
2015-09-23,24.979999542236328,,5.75,,
2015-09-24,25.020000457763672,,5.860000133514404,,
2015-09-25,25.34000015258789,,5.902500152587891,,
2015-09-28,24.049999237060547,,5.824999809265137,,
2015-09-29,23.610000610351562,,5.927499771118164,,
2015-09-30,24.5,,6.162499904632568,,
2015-10-01,24.719999313354492,,6.042500019073486,,
2015-10-02,25.760000228881836,,6.199999809265137,,
2015-10-05,26.489999771118164,,6.355000019073486,,
2015-10-06,26.329999923706055,,6.4375,,
2015-10-07,26.760000228881836,,6.505000114440918,,
2015-10-08,26.420000076293945,,6.542500019073486,,
2015-10-09,26.600000381469727,,6.517499923706055,,
2015-10-12,26.709999084472656,,6.587500095367432,,
2015-10-13,26.40999984741211,,6.599999904632568,,
2015-10-14,26.010000228881836,,6.840000152587891,,
2015-10-15,26.989999771118164,,6.857500076293945,,
2015-10-16,27.18000030517578,,6.965000152587891,,
2015-10-19,27.43000030517578,,6.952499866485596,,
2015-10-20,27.229999542236328,,6.942500114440918,,
2015-10-21,28.100000381469727,,6.852499961853027,,
2015-10-22,28.739999771118164,,7.099999904632568,,
2015-10-23,28.799999237060547,,7.147500038146973,,
2015-10-26,28.940000534057617,,7.114999771118164,,
2015-10-27,28.600000381469727,,7.110000133514404,,
2015-10-28,28.969999313354492,,7.167500019073486,,
2015-10-29,28.100000381469727,,6.920000076293945,,
2015-10-30,28.399999618530273,,7.09250020980835,,
2015-11-02,28.8799991607666,,7.175000190734863,,
2015-11-03,28.90999984741211,,7.125,,
2015-11-04,28.450000762939453,,7.007500171661377,,
2015-11-05,28.350000381469727,,6.927499771118164,,
2015-11-06,28.049999237060547,,7.887499809265137,,
2015-11-09,27.8700008392334,,7.852499961853027,,
2015-11-10,28.100000381469727,,7.702499866485596,,
2015-11-11,28.299999237060547,,7.627500057220459,,
2015-11-12,27.8700008392334,,7.599999904632568,,
2015-11-13,27.309999465942383,,7.449999809265137,,
2015-11-16,27.440000534057617,,7.599999904632568,,
2015-11-17,26.8700008392334,,7.599999904632568,,
2015-11-18,26.989999771118164,,7.757500171661377,,
2015-11-19,26.860000610351562,,7.78000020980835,,
2015-11-20,26.889999389648438,,7.847499847412109,,
2015-11-23,26.790000915527344,,7.730000019073486,,
2015-11-24,26.959999084472656,,7.792500019073486,,
2015-11-25,26.510000228881836,,7.78249979019165,,
2015-11-27,26.489999771118164,,7.847499847412109,,
2015-11-30,25.920000076293945,,7.929999828338623,,
2015-12-01,26.200000762939453,,8.1875,,
2015-12-02,25.399999618530273,,8.125,,
2015-12-03,25.25,,8.107500076293945,,
2015-12-04,25.389999389648438,,8.4375,,
2015-12-07,25.299999237060547,,8.27750015258789,,
2015-12-08,24.799999237060547,,8.390000343322754,,
2015-12-09,24.360000610351562,,8.177499771118164,,
2015-12-10,24.6299991607666,,8.244999885559082,,
2015-12-11,24.34000015258789,,8.1225004196167,,
2015-12-14,24.649999618530273,,8.142499923706055,,
2015-12-15,24.5,,8.242500305175781,,
2015-12-16,25.239999771118164,,8.292499542236328,,
2015-12-17,25.1299991607666,,8.167499542236328,,
2015-12-18,24.440000534057617,,8.03499984741211,,
2015-12-21,24.350000381469727,,8.225000381469727,,
2015-12-22,24.299999237060547,,8.232500076293945,,
2015-12-23,24.6200008392334,,8.265000343322754,,
2015-12-24,24.700000762939453,,8.292499542236328,,
2015-12-28,24.670000076293945,,8.28499984741211,,
2015-12-29,24.829999923706055,,8.420000076293945,,
2015-12-30,24.719999313354492,,8.34749984741211,,
2015-12-31,24.610000610351562,,8.239999771118164,,
2016-01-04,24.729999542236328,,8.092499732971191,,
2016-01-05,25.469999313354492,,8.22249984741211,,
2016-01-06,23.6299991607666,,7.882500171661377,,
2016-01-07,23.270000457763672,,7.570000171661377,,
2016-01-08,23.0,,7.40749979019165,,
2016-01-11,23.360000610351562,,7.420000076293945,,
2016-01-12,22.850000381469727,,7.545000076293945,,
2016-01-13,22.489999771118164,,7.315000057220459,,
2016-01-14,22.299999237060547,,7.167500019073486,,
2016-01-15,21.440000534057617,,6.777500152587891,,
2016-01-19,22.209999084472656,,6.832499980926514,,
2016-01-20,21.040000915527344,,6.869999885559082,,
2016-01-21,21.15999984741211,,6.949999809265137,,
2016-01-22,21.739999771118164,,7.112500190734863,,
2016-01-25,21.1299991607666,,7.105000019073486,,
2016-01-26,21.229999542236328,,7.175000190734863,,
2016-01-27,21.040000915527344,,7.090000152587891,,
2016-01-28,20.290000915527344,,7.012499809265137,,
2016-01-29,23.8799991607666,,7.322500228881836,,
2016-02-01,23.309999465942383,,7.324999809265137,,
2016-02-02,22.389999389648438,,7.014999866485596,,
2016-02-03,22.030000686645508,,7.050000190734863,,
2016-02-04,22.079999923706055,,7.052499771118164,,
2016-02-05,21.729999542236328,,6.607500076293945,,
2016-02-08,21.200000762939453,,6.304999828338623,,
2016-02-09,20.75,,6.372499942779541,,
2016-02-10,20.790000915527344,,6.357500076293945,,
2016-02-11,20.260000228881836,,6.324999809265137,,
2016-02-12,20.81999969482422,,6.432499885559082,,
2016-02-16,21.56999969482422,,6.747499942779541,,
2016-02-17,22.18000030517578,,6.914999961853027,,
2016-02-18,22.219999313354492,,7.510000228881836,,
2016-02-19,21.969999313354492,,7.610000133514404,,
2016-02-22,22.309999465942383,,7.880000114440918,,
2016-02-23,21.510000228881836,,7.900000095367432,,
2016-02-24,21.43000030517578,,7.954999923706055,,
2016-02-25,21.34000015258789,,7.972499847412109,,
2016-02-26,21.540000915527344,,7.920000076293945,,
2016-02-29,21.1200008392334,,7.840000152587891,,
2016-03-01,21.610000610351562,,8.1875,,
2016-03-02,22.0,,8.234999656677246,,
2016-03-03,22.110000610351562,,8.162500381469727,,
2016-03-04,22.93000030517578,,8.137499809265137,,
2016-03-07,23.219999313354492,,8.085000038146973,,
2016-03-08,22.459999084472656,,7.9375,,
2016-03-09,23.280000686645508,,7.932499885559082,,
2016-03-10,23.65999984741211,,7.920000076293945,,
2016-03-11,24.610000610351562,,8.055000305175781,,
2016-03-14,24.579999923706055,,8.074999809265137,,
2016-03-15,24.520000457763672,,8.03499984741211,,
2016-03-16,25.5,,8.274999618530273,,
2016-03-17,26.09000015258789,,8.204999923706055,,
2016-03-18,26.270000457763672,,8.452500343322754,,
2016-03-21,26.469999313354492,,8.477499961853027,,
2016-03-22,26.260000228881836,,8.462499618530273,,
2016-03-23,25.56999969482422,,8.607500076293945,,
2016-03-24,25.469999313354492,,8.619999885559082,,
2016-03-28,25.549999237060547,,8.707500457763672,,
2016-03-29,26.15999984741211,,8.84749984741211,,
2016-03-30,25.790000915527344,,8.9399995803833,,
2016-03-31,25.719999313354492,,8.907500267028809,,
2016-04-01,24.920000076293945,,9.037500381469727,,
2016-04-04,25.610000610351562,,8.949999809265137,,
2016-04-05,25.690000534057617,,8.9375,,
2016-04-06,25.84000015258789,,8.949999809265137,,
2016-04-07,25.299999237060547,,8.857500076293945,,
2016-04-08,26.06999969482422,,8.914999961853027,,
2016-04-11,26.979999542236328,,8.970000267028809,,
2016-04-12,27.969999313354492,,8.960000038146973,,
2016-04-13,28.100000381469727,,9.1850004196167,,
2016-04-14,27.610000610351562,,9.210000038146973,,
2016-04-15,26.65999984741211,,9.282500267028809,,
2016-04-18,26.479999542236328,,9.242500305175781,,
2016-04-19,26.75,,9.077500343322754,,
2016-04-20,27.920000076293945,,9.112500190734863,,
2016-04-21,26.420000076293945,,9.102499961853027,,
2016-04-22,26.639999389648438,,9.067500114440918,,
2016-04-25,25.700000762939453,,9.112500190734863,,
2016-04-26,25.770000457763672,,9.119999885559082,,
2016-04-27,25.610000610351562,,9.327500343322754,,
2016-04-28,24.260000228881836,,9.050000190734863,,
2016-04-29,24.100000381469727,,8.882499694824219,,
2016-05-02,24.719999313354492,,9.0,,
2016-05-03,24.1200008392334,,8.892499923706055,,
2016-05-04,23.850000381469727,,8.6899995803833,,
2016-05-05,23.979999542236328,,8.742500305175781,,
2016-05-06,23.8700008392334,,8.832500457763672,,
2016-05-09,23.93000030517578,,8.819999694824219,,
2016-05-10,24.770000457763672,,8.989999771118164,,
2016-05-11,24.559999465942383,,9.015000343322754,,
2016-05-12,25.84000015258789,,8.892499923706055,,
2016-05-13,26.1200008392334,,10.244999885559082,,
2016-05-16,26.360000610351562,,10.547499656677246,,
2016-05-17,25.920000076293945,,10.569999694824219,,
2016-05-18,26.780000686645508,,10.84000015258789,,
2016-05-19,26.09000015258789,,10.887499809265137,,
2016-05-20,26.440000534057617,,11.082500457763672,,
2016-05-23,26.270000457763672,,11.100000381469727,,
2016-05-24,27.84000015258789,,11.34000015258789,,
2016-05-25,27.899999618530273,,11.292499542236328,,
2016-05-26,28.049999237060547,,11.412500381469727,,
2016-05-27,28.020000457763672,,11.475000381469727,,
2016-05-31,27.860000610351562,,11.680000305175781,,
2016-06-01,27.860000610351562,,11.702500343322754,,
2016-06-02,28.0,,11.78499984741211,,
2016-06-03,27.950000762939453,,11.619999885559082,,
2016-06-06,28.799999237060547,,11.5600004196167,,
2016-06-07,28.889999389648438,,11.582500457763672,,
2016-06-08,29.18000030517578,,11.545000076293945,,
2016-06-09,28.770000457763672,,11.845000267028809,,
2016-06-10,28.030000686645508,,11.550000190734863,,
2016-06-13,27.520000457763672,,11.697500228881836,,
2016-06-14,27.670000076293945,,11.720000267028809,,
2016-06-15,28.0,,11.84000015258789,,
2016-06-16,27.84000015258789,,11.887499809265137,,
2016-06-17,27.920000076293945,,11.680000305175781,,
2016-06-20,28.540000915527344,,11.890000343322754,,
2016-06-21,29.079999923706055,,11.817500114440918,,
2016-06-22,28.610000610351562,,11.807499885559082,,
2016-06-23,29.0,,12.1225004196167,,
2016-06-24,27.600000381469727,,11.432499885559082,,
2016-06-27,27.079999923706055,,11.3100004196167,,
2016-06-28,28.1200008392334,,11.475000381469727,,
2016-06-29,29.34000015258789,,11.662500381469727,,
2016-06-30,29.350000381469727,,11.7524995803833,,
2016-07-01,29.389999389648438,,11.664999961853027,,
2016-07-05,29.190000534057617,,11.837499618530273,,
2016-07-06,30.09000015258789,,11.912500381469727,,
2016-07-07,30.079999923706055,,12.22249984741211,,
2016-07-08,30.59000015258789,,12.712499618530273,,
2016-07-11,31.200000762939453,,13.005000114440918,,
2016-07-12,30.59000015258789,,13.199999809265137,,
2016-07-13,29.549999237060547,,13.194999694824219,,
2016-07-14,30.040000915527344,,13.329999923706055,,
2016-07-15,30.040000915527344,,13.175000190734863,,
2016-07-18,30.299999237060547,,13.242500305175781,,
2016-07-19,30.270000457763672,,13.380000114440918,,
2016-07-20,30.520000457763672,,13.555000305175781,,
2016-07-21,30.0,,13.305000305175781,,
2016-07-22,30.209999084472656,,13.667499542236328,,
2016-07-25,29.850000381469727,,13.920000076293945,,
2016-07-26,30.209999084472656,,14.157500267028809,,
2016-07-27,30.389999389648438,,14.015000343322754,,
2016-07-28,30.68000030517578,,14.045000076293945,,
2016-07-29,33.40999984741211,,14.274999618530273,,
2016-08-01,32.5,,14.182499885559082,,
2016-08-02,32.5,,14.010000228881836,,
2016-08-03,32.349998474121094,,14.047499656677246,,
2016-08-04,32.599998474121094,,14.307499885559082,,
2016-08-05,32.720001220703125,,14.550000190734863,,
2016-08-08,32.29999923706055,,14.6850004196167,,
2016-08-09,32.849998474121094,,14.72249984741211,,
2016-08-10,32.849998474121094,,14.6274995803833,,
2016-08-11,33.040000915527344,,14.925000190734863,,
2016-08-12,32.81999969482422,,15.760000228881836,,
2016-08-15,32.7599983215332,,15.744999885559082,,
2016-08-16,32.779998779296875,,15.649999618530273,,
2016-08-17,32.369998931884766,,15.287500381469727,,
2016-08-18,33.099998474121094,,15.524999618530273,,
2016-08-19,32.720001220703125,,15.5649995803833,,
2016-08-22,33.0099983215332,,15.630000114440918,,
2016-08-23,33.119998931884766,,15.727499961853027,,
2016-08-24,33.25,,15.484999656677246,,
2016-08-25,33.439998626708984,,15.382499694824219,,
2016-08-26,33.18000030517578,,15.507499694824219,,
2016-08-29,32.849998474121094,,15.4975004196167,,
2016-08-30,32.59000015258789,,15.407500267028809,,
2016-08-31,32.15999984741211,,15.335000038146973,,
2016-09-01,32.13999938964844,,15.787500381469727,,
2016-09-02,32.63999938964844,,15.632499694824219,,
2016-09-06,33.52000045776367,,15.779999732971191,,
2016-09-07,33.439998626708984,,15.547499656677246,,
2016-09-08,33.119998931884766,,15.65999984741211,,
2016-09-09,32.45000076293945,,14.880000114440918,,
2016-09-12,32.66999816894531,,15.1875,,
2016-09-13,32.15999984741211,,14.967499732971191,,
2016-09-14,32.220001220703125,,15.100000381469727,,
2016-09-15,32.470001220703125,,15.672499656677246,,
2016-09-16,31.790000915527344,,15.710000038146973,,
2016-09-19,31.889999389648438,,15.917499542236328,,
2016-09-20,32.459999084472656,,15.772500038146973,,
2016-09-21,33.43000030517578,,16.21500015258789,,
2016-09-22,33.90999984741211,,16.2549991607666,,
2016-09-23,33.599998474121094,,16.237499237060547,,
2016-09-26,33.459999084472656,,16.084999084472656,,
2016-09-27,33.470001220703125,,16.635000228881836,,
2016-09-28,33.58000183105469,,16.69499969482422,,
2016-09-29,33.2400016784668,,16.850000381469727,,
2016-09-30,33.209999084472656,,17.1299991607666,,
2016-10-03,33.099998474121094,,17.112499237060547,,
2016-10-04,32.7400016784668,,17.075000762939453,,
2016-10-05,32.939998626708984,,17.0575008392334,,
2016-10-06,32.720001220703125,,16.834999084472656,,
2016-10-07,32.529998779296875,,16.712499618530273,,
2016-10-10,32.72999954223633,,16.774999618530273,,
2016-10-11,32.779998779296875,,16.532499313354492,,
2016-10-12,32.70000076293945,,16.607500076293945,,
2016-10-13,33.27000045776367,,16.337499618530273,,
2016-10-14,32.88999938964844,,16.497499465942383,,
2016-10-17,32.790000915527344,,16.40250015258789,,
2016-10-18,33.5,,16.65250015258789,,
2016-10-19,32.90999984741211,,16.61750030517578,,
2016-10-20,32.720001220703125,,16.9325008392334,,
2016-10-21,32.11000061035156,,16.885000228881836,,
2016-10-24,32.13999938964844,,17.677499771118164,,
2016-10-25,31.850000381469727,,17.967500686645508,,
2016-10-26,31.84000015258789,,18.040000915527344,,
2016-10-27,31.530000686645508,,17.670000076293945,,
2016-10-28,31.489999771118164,,17.639999389648438,,
2016-10-31,31.329999923706055,,17.790000915527344,,
2016-11-01,30.729999542236328,,17.262500762939453,,
2016-11-02,31.3700008392334,,17.190000534057617,,
2016-11-03,31.399999618530273,,16.989999771118164,,
2016-11-04,30.829999923706055,,16.892499923706055,,
2016-11-07,30.399999618530273,,17.8174991607666,,
2016-11-08,30.649999618530273,,17.790000915527344,,
2016-11-09,30.209999084472656,,17.489999771118164,,
2016-11-10,29.84000015258789,,16.9424991607666,,
2016-11-11,30.110000610351562,,21.99250030517578,,
2016-11-14,29.989999771118164,,20.90999984741211,,
2016-11-15,29.610000610351562,,21.547500610351562,,
2016-11-16,29.3700008392334,,22.907499313354492,,
2016-11-17,29.700000762939453,,23.09749984741211,,
2016-11-18,29.18000030517578,,23.34000015258789,,
2016-11-21,29.760000228881836,,23.2450008392334,,
2016-11-22,30.18000030517578,,23.412500381469727,,
2016-11-23,30.059999465942383,,23.49250030517578,,
2016-11-25,29.5,,23.540000915527344,,
2016-11-28,29.56999969482422,,23.52750015258789,,
2016-11-29,29.489999771118164,,23.3125,,
2016-11-30,29.06999969482422,,23.049999237060547,,
2016-12-01,28.219999313354492,,21.90999984741211,,
2016-12-02,28.059999465942383,,22.112499237060547,,
2016-12-05,28.139999389648438,,22.969999313354492,,
2016-12-06,28.15999984741211,,23.34749984741211,,
2016-12-07,28.610000610351562,,23.767499923706055,,
2016-12-08,29.15999984741211,,23.3700008392334,,
2016-12-09,29.399999618530273,,22.954999923706055,,
2016-12-12,29.1200008392334,,22.397499084472656,,
2016-12-13,29.579999923706055,,22.792499542236328,,
2016-12-14,28.81999969482422,,24.112499237060547,,
2016-12-15,28.860000610351562,,24.677499771118164,,
2016-12-16,28.440000534057617,,25.102500915527344,,
2016-12-19,28.84000015258789,,25.407499313354492,,
2016-12-20,28.739999771118164,,26.292499542236328,,
2016-12-21,28.489999771118164,,26.457500457763672,,
2016-12-22,28.350000381469727,,26.77750015258789,,
2016-12-23,28.459999084472656,,27.44499969482422,,
2016-12-27,28.3799991607666,,29.329999923706055,,
2016-12-28,28.280000686645508,,27.3125,,
2016-12-29,28.149999618530273,,27.857500076293945,,
2016-12-30,28.030000686645508,,26.684999465942383,,
2017-01-03,28.290000915527344,,25.502500534057617,,
2017-01-04,28.579999923706055,,26.09749984741211,,
2017-01-05,28.719999313354492,,25.434999465942383,,
2017-01-06,28.959999084472656,,25.774999618530273,,
2017-01-09,28.81999969482422,,26.81999969482422,,
2017-01-10,29.530000686645508,,26.61750030517578,,
2017-01-11,30.440000534057617,,26.290000915527344,,
2017-01-12,30.8700008392334,,25.860000610351562,,
2017-01-13,31.020000457763672,,25.857500076293945,,
2017-01-17,30.860000610351562,,25.27750015258789,,
2017-01-18,30.709999084472656,,25.737499237060547,,
2017-01-19,30.399999618530273,,26.290000915527344,,
2017-01-20,30.5,,26.002500534057617,,
2017-01-23,30.43000030517578,,26.272499084472656,,
2017-01-24,30.489999771118164,,26.832500457763672,,
2017-01-25,30.790000915527344,,26.947500228881836,,
2017-01-26,31.1200008392334,,27.412500381469727,,
2017-01-27,30.520000457763672,,27.9424991607666,,
2017-01-30,29.440000534057617,,27.5049991607666,,
2017-01-31,30.270000457763672,,27.295000076293945,,
2017-02-01,30.239999771118164,,28.487499237060547,,
2017-02-02,31.940000534057617,,28.84749984741211,,
2017-02-03,31.65999984741211,,28.594999313354492,,
2017-02-06,31.940000534057617,,29.327499389648438,,
2017-02-07,32.11000061035156,,29.782499313354492,,
2017-02-08,31.829999923706055,,29.65250015258789,,
2017-02-09,31.799999237060547,,29.094999313354492,,
2017-02-10,31.770000457763672,,28.405000686645508,,
2017-02-13,31.68000030517578,,27.094999313354492,,
2017-02-14,31.6299991607666,,27.19499969482422,,
2017-02-15,31.56999969482422,,27.25,,
2017-02-16,31.299999237060547,,26.8125,,
2017-02-17,31.34000015258789,,26.8075008392334,,
2017-02-21,31.229999542236328,,27.767499923706055,,
2017-02-22,31.309999465942383,,27.690000534057617,,
2017-02-23,31.239999771118164,,25.122499465942383,,
2017-02-24,30.93000030517578,,25.364999771118164,,
2017-02-27,30.770000457763672,,26.102500915527344,,
