,0
0,1.0
1,0.99760791133245
2,0.9673344532416115
3,0.9432886093288383
4,0.9373656434393962
5,0.921857462003187
6,0.9189144099392833
7,0.9029250498664704
8,0.9230926076817736
9,0.8990127146890344
10,0.8869621454898782
11,0.8586065564229336
12,0.8875141355915985
13,0.9329479977364523
14,0.9007161184803038
15,0.9088612978198883
16,0.8886826976628638
17,0.9000592504894435
18,0.9155688292928346
19,0.9049808461902537
20,0.8636342406250055
21,0.8780331257112841
22,0.8752452382963316
23,0.8397769095418207
24,0.8104742863602236
25,0.793721689550561
26,0.7813527631031821
27,0.7778206347685241
28,0.8112172980711955
29,0.8205275171421821
30,0.861980275806774
31,0.8559325505179792
32,0.8441635990464772
33,0.8806689184356682
34,0.8784323023164331
35,0.8869879603830176
36,0.9115165132745154
37,0.9135331349972132
38,0.9247105023582464
39,0.9316979005657998
40,0.9402662351398537
41,0.9513025193316194
42,0.9767917366408774
43,0.9972563872278333
44,0.978369069735735
45,1.003003452946969
46,0.9942242501734019
47,1.0061712633243052
48,1.0069625236664501
49,1.0122028972389276
50,1.041138913050031
51,1.0625326488665074
52,1.0647657854425723
53,1.0778393738082872
54,1.087732948513218
55,1.0529014609770446
56,1.0574657155633458
57,1.0597721171354975
58,1.0558516838247822
59,1.0577090651447048
60,1.0597148753366166
61,1.061250928997078
62,1.069821800099377
63,1.0783910279079048
64,1.113258367528172
65,1.0888344688689722
66,1.1043374620538848
67,1.1118428824468163
68,1.1272926254004827
69,1.139990699168372
70,1.1331035867025305
71,1.1213731872852681
72,1.1061541788287754
73,1.1067044566595847
74,1.1251874029323636
75,1.1240757768126173
76,1.133351647099765
77,1.1207445348817384
78,1.131901334124279
79,1.1183003360512709
80,1.1057960915247471
81,1.092014949318289
82,1.083668061174308
83,1.0682091639459876
84,1.0493078007244756
85,1.034450919911842
86,1.040693880244106
87,1.0217560066394833
88,1.0343268587318264
89,1.0411677074132113
90,1.0351847862107904
91,1.0316498057740808
92,1.0578206100826462
93,1.0533470517366534
94,1.0678362429394153
95,1.0711351533374387
96,1.0822174768243722
97,1.0816904153960927
98,1.0933986656092973
99,1.1086729498060202
100,1.1204880744767778
101,1.1164973051812006
102,1.1136461889070723
103,1.1000881926542105
104,1.0986677223843258
105,1.0958304978173845
106,1.108988258500586
107,1.1346513787660124
108,1.1436060176127663
109,1.1329921210734286
110,1.1028443717665521
111,1.0933060635724121
112,1.0870789526423017
113,1.0869327674199876
114,1.0753592031441863
115,1.0779227510982332
116,1.092725175305509
117,1.0914208806052041
118,1.0563463814756966
119,1.0646179186211782
120,1.033975933845903
121,1.0270474165453098
122,1.050801608239184
123,1.080803092649491
124,1.0790043794832183
125,1.0899983051913082
126,1.0662107109331778
127,1.0749184256798743
128,1.0621146880630135
129,1.0695435001416294
130,1.0767981865370861
131,1.0949686534993546
132,1.072525035580323
133,1.0864648111068267
134,1.0863982075976295
135,1.0939143346455265
136,1.0878736087799314
137,1.094052349852284
138,1.0804010456448203
139,1.0753623788030495
140,1.0728594957925315
141,1.0698634761829302
142,1.0808230831964056
143,1.0841273350979153
144,1.0950697886450136
145,1.078930245854037
146,1.064088771688767
147,1.0791594241938487
148,1.096581153640237
149,1.0984169433432314
150,1.1051216406565545
151,1.1094513886665078
152,1.0908168211075087
153,1.1058345509270435
154,1.1139426100763394
155,1.1287868774745369
156,1.132162922319265
157,1.133712698626161
158,1.144529558506781
159,1.1492515525051896
160,1.1327860200836934
161,1.1449999055950437
162,1.127575381319317
163,1.127655687829368
164,1.127262777085424
165,1.1129475579212522
166,1.1000372319198266
167,1.0879127724405653
168,1.0616615667171203
169,1.068549960843364
170,1.079365966004895
171,1.0847544855762536
172,1.0866221447256934
173,1.061116782064093
174,1.077143525161694
175,1.0719532890095127
176,1.0734390538291227
177,1.0959065521928089
178,1.09414717430244
179,1.09548131620655
180,1.0912244952723116
181,1.1090204263063808
182,1.1231470594173765
183,1.1029796831268315
184,1.1165964376221837
185,1.1034244371962398
186,1.126588785825689
187,1.1159859377664798
188,1.128090637823726
189,1.1459002019099862
190,1.1438781090079893
191,1.1482375044972468
192,1.1420644588340394
193,1.12957309532372
194,1.1498924748795256
195,1.1508389261182543
196,1.1483093362207235
197,1.1445837159561427
198,1.1361072324124553
199,1.1502477307119339
200,1.1667566837184635
201,1.1498936845884715
202,1.1503009892590874
203,1.157433692534361
204,1.1562899421480635
205,1.1416677950694682
206,1.1442856620421764
207,1.1263394316014192
208,1.1103604920154568
209,1.088637588663144
210,1.0756361727855144
211,1.0661736620227997
212,1.0633403884252062
213,1.0798210813884992
214,1.0857536026504897
215,1.0788251303965837
216,1.0562021791478422
217,1.031092776371447
218,1.0585952118044937
219,1.065939622000073
220,1.0727214423334566
221,1.066860988997976
222,1.0852126980690566
223,1.1013527303433233
224,1.1043754795592222
225,1.097160879982669
226,1.1047516424048984
227,1.0770890678267955
228,1.1053163183687895
229,1.100904000477658
230,1.106305976759752
231,1.1160757395772807
232,1.1096510664941952
233,1.1201343496620673
234,1.1271090315179242
235,1.1384819705282756
236,1.1450997739855049
237,1.1643491704292213
238,1.1503354524133471
239,1.1521639270143877
240,1.16773526880786
241,1.1717390798136402
242,1.183529593734796
243,1.184276077332832
244,1.1880322098277158
245,1.1962102771250205
246,1.2160583761969352
247,1.2161738043923729
248,1.2060524291602945
249,1.2000127882362635
250,1.1981205291270511
251,1.2212395926340591
252,1.2271228086109904
253,1.2356636992959182
254,1.2263148720709782
255,1.2160659996699048
256,1.228056547698793
257,1.2327493719551346
258,1.2437170855333701
259,1.242146714519551
260,1.2366288397793408
261,1.2475521102310725
262,1.2564815908286873
263,1.2663162019232086
264,1.278908098284085
265,1.282639528434766
266,1.2855746335111997
267,1.2834424744259745
268,1.2726392943783806
269,1.2752779958375977
270,1.3044150193314765
271,1.3050479996102964
272,1.3099754363769884
273,1.3175910994744557
274,1.3151150975893666
275,1.3245095448415671
276,1.3410997419600788
277,1.3470709473660394
278,1.362207557503358
279,1.3711950338081302
280,1.3716668671634613
281,1.3541320215563601
282,1.3602354435985573
283,1.3793494234046464
284,1.3694357183385675
285,1.3478243504301344
286,1.3451411296018574
287,1.3275786516551658
288,1.3353242268939602
289,1.3424639903704148
290,1.3304599669685506
291,1.3410938932638907
292,1.3365197409040575
293,1.3343908478824307
294,1.3081654779158434
295,1.2936142706957285
296,1.285576852403976
297,1.289793513159106
298,1.3027287852954281
299,1.3131398213214496
300,1.3257947808235608
301,1.3209758719343079
302,1.3229846521743753
303,1.2914813529250029
304,1.3090195009094936
305,1.3044431848187836
306,1.3192964674838348
307,1.3286889500106411
308,1.356310902587139
309,1.3661424660409365
310,1.3731844785096778
311,1.3769474523151553
312,1.4041704747316786
313,1.421801645867384
314,1.409849917696666
315,1.4175572315186689
316,1.4274863237222322
317,1.4488596095072805
318,1.44186384400486
319,1.4227201148868265
320,1.43247705330785
321,1.4262703208343124
322,1.4188547235278461
323,1.4093510877894297
324,1.4091603120903833
325,1.4073555613779825
326,1.409718593511687
327,1.424652057492292
328,1.4177864940736487
329,1.4101318571619006
330,1.419435283605121
331,1.4366680351720367
332,1.425832735634964
333,1.4127434877879996
334,1.3668461225877198
335,1.40061618305121
336,1.4135909471797616
337,1.4308806786957058
338,1.4488275146359542
339,1.4518663384003334
340,1.4621877673542647
341,1.457853732621858
342,1.4569009142085383
343,1.429773008764315
344,1.4488715460104844
345,1.4562486519698943
346,1.4623675949372503
347,1.4607143500049362
348,1.4665695718784924
349,1.455300164850357
350,1.475836280589917
351,1.4879061241687996
352,1.4805788502194666
353,1.482619984450373
354,1.48298835783266
355,1.4855682201616027
356,1.5009226973192447
357,1.4887589709041444
358,1.500345435329597
359,1.4664604090167448
360,1.461430787830843
361,1.4914395864081207
362,1.4748123092395686
363,1.4627084071954015
364,1.4546114051818972
365,1.4605832326211687
366,1.448111338149265
367,1.4487592062379067
368,1.4570314581184476
369,1.4646721947601784
370,1.4604421903692393
371,1.442887215952441
372,1.4652928195766777
373,1.4464567471716112
374,1.4609663947802678
375,1.4592138886176422
376,1.4070797946768938
377,1.382616715526828
378,1.3801450462215106
379,1.3900174636060465
380,1.4119377962716224
381,1.421072945438427
382,1.4250348714157524
383,1.4402180677592202
384,1.4239253698570977
385,1.4418819249097174
386,1.4482962400569896
387,1.4492924882702838
388,1.4373143494281002
389,1.4660351999046473
390,1.4805529902745094
391,1.4981661840907603
392,1.4776500265472796
393,1.4818758730134078
394,1.4692671593131812
395,1.45720279416291
396,1.492018280270653
397,1.512119702693145
398,1.5351194614041006
399,1.538601302991864
400,1.5527463569463058
401,1.5584489844103364
402,1.5196568053792185
403,1.5332367524761563
404,1.5368430991879862
405,1.5386978647218619
406,1.529036102611741
