,0
0,1.0
1,0.9985859175118591
2,0.995689089133619
3,0.9964561326487562
4,0.9970306613881573
5,0.9995274118964641
6,1.0025701795366164
7,1.0078370394823772
8,1.0119777823957683
9,1.0115371414844847
10,1.0205076819441252
11,1.0190787400373635
12,1.0205995505956658
13,1.0184656625369943
14,1.0194770186685185
15,1.009717374239501
16,0.9953494194402712
17,1.0021808396809533
18,1.000731112922886
19,0.9939757909009519
20,0.9966569819701139
21,1.0021820136250355
22,0.9798722184237553
23,0.9551475441401635
24,0.9742460823475364
25,0.9764349028297586
26,0.9369424483763613
27,0.928633368473818
28,0.9449752194611752
29,0.9550766957653375
30,0.9621722200432257
31,0.9916233716587631
32,0.9923695511738545
33,0.989092372171918
34,0.9842920826223344
35,0.9993471262991346
36,1.0142997374721638
37,1.0260052254196914
38,1.0142998741718738
39,1.0021509725487032
40,0.977460340831027
41,0.9830857944666317
42,0.9819448719584315
43,0.9695705771100523
44,0.9561723919954765
45,0.948531573617348
46,0.9559180093838489
47,0.9744827674540111
48,0.9673886276372804
49,0.9599944153493667
50,0.9604087696589202
51,0.9598539797573171
52,0.9492227478366706
53,0.9526309715344826
54,0.9577724579877638
55,0.9407093112335115
56,0.938104276212565
57,0.9472941242104695
58,0.8992736038648755
59,0.8486280992778841
60,0.8585969008139019
61,0.835765241404931
62,0.8557440258805503
63,0.8736926768202743
64,0.8891347457416547
65,0.8750374631576902
66,0.8666236494214262
67,0.8878398711047416
68,0.8800706706908316
69,0.8824459773670703
70,0.8837256062218675
71,0.872273925195423
72,0.8732380708481724
73,0.8760972672411308
74,0.8631986518834505
75,0.8361495911897207
76,0.8341389451310534
77,0.826416885842837
78,0.8240783028751738
79,0.8286514656017234
80,0.8330816084923186
81,0.8413758401686551
82,0.8502120165851461
83,0.8685109570434141
84,0.848373882668734
85,0.8648940755445793
86,0.8714394654870692
87,0.8699322566843971
88,0.8805057003485757
89,0.8819648713566872
90,0.8731887918043035
91,0.8648841071752593
92,0.8541837969238035
93,0.857254812008908
94,0.8519379424096061
95,0.8393371784873928
96,0.8480644617011607
97,0.8328866799399695
98,0.8373689902432809
99,0.8315230374034868
100,0.8322788818001559
101,0.8360618643555382
102,0.847527129426144
103,0.836221002395546
104,0.8504391318585535
105,0.8476993834081155
106,0.846360982471803
107,0.8962641944533009
108,0.8914947185543453
109,0.8920867023564878
110,0.9106109961947031
111,0.9268184745545073
112,0.9265152975462302
113,0.9360383097860813
114,0.9254617462729011
115,0.9328847378966124
116,0.9171058257481434
117,0.921849466383509
118,0.9066196846070571
119,0.9039483070001735
120,0.8926399970231079
121,0.9046572130011944
122,0.9153514234735837
123,0.9206277801163826
124,0.9088014037951414
125,0.9049891907899984
126,0.8709220160112492
127,0.8663157449842506
128,0.8700677336151164
129,0.8807179635259871
130,0.8831355172386907
131,0.8704957055006126
132,0.8714598690959161
133,0.8763082952204935
134,0.8559558027445441
135,0.8705337398540146
136,0.8718243983205665
137,0.8701662478070892
138,0.8627031962408718
139,0.850432462141336
140,0.8457460800557246
141,0.8639423736246937
142,0.8610003555871192
143,0.8424046164355918
144,0.8319128719840653
145,0.8374137689935401
146,0.8619775202403654
147,0.9324812206329196
148,0.9287099791127033
149,0.9216313725478675
150,0.9629047696826104
151,0.9440832215983889
152,0.9246229430123911
153,0.9289087315852976
154,0.9296496118984604
155,0.9233916593556658
156,0.9144984067559732
157,0.9160955088129799
158,0.8957972977215242
159,0.8968770455880851
160,0.912955046454284
161,0.9130624794399671
