,0
0,1.0
1,0.9987461093929663
2,0.9997430944287491
3,0.9987576864261892
4,1.036299856024948
5,1.0298377522087758
6,1.0314633796852393
7,1.0378656513740663
8,1.0375815353767563
9,1.0458567056989794
10,1.0611434752003863
11,1.0579220438907933
12,1.0663270976871735
13,1.0667252471868898
14,1.0687985623460667
15,1.0658057268116017
16,1.0593527841288253
17,1.0703013789427747
18,1.080597919177508
19,1.0714723141441245
20,1.0854399572358584
21,1.0896069991256072
22,1.0580876566812183
23,1.0343389114684955
24,1.065430479977454
25,1.0496296596454346
26,1.0192822432579318
27,1.02021755515351
28,1.0506352814366176
29,1.0604721258381868
30,1.0752595218283876
31,1.105904662330979
32,1.105266203233306
33,1.1033122069405255
34,1.0988430121181156
35,1.110494682257298
36,1.128197337112163
37,1.1442853019546424
38,1.1367308804187584
39,1.1301487163431359
40,1.1092655914514764
41,1.113984901429997
42,1.1176910977745622
43,1.1161938695599498
44,1.1080784487300457
45,1.1119173555630641
46,1.1291259564897458
47,1.1411952197284048
48,1.1292053817693497
49,1.125556783527627
50,1.1259402458869663
51,1.1246255654038886
52,1.1156430963723136
53,1.1152336698081182
54,1.1167559067438884
55,1.1007392253763693
56,1.0928237659419984
57,1.1161171223284687
58,1.0921099743366445
59,1.0731610252353403
60,1.0830076425789752
61,1.0594691598258756
62,1.0692001627760959
63,1.1263137086894717
64,1.1751944514014412
65,1.148788619585142
66,1.1531847951401388
67,1.178051518059508
68,1.1752667402628338
69,1.1805713861621443
70,1.1872590697792123
71,1.187592953165248
72,1.1984345534626804
73,1.2020703524172105
74,1.181691709833712
75,1.142858041557902
76,1.1389363981583918
77,1.125729828758059
78,1.129157848491131
79,1.134988213960787
80,1.1283753133537577
81,1.1424546705388656
82,1.1620082407721084
83,1.1970786716705688
84,1.1935519385516584
85,1.23393380029458
86,1.2449529077464359
87,1.2451975832485591
88,1.256439928590132
89,1.2675389883525103
90,1.2575174620203315
91,1.2525113021680279
92,1.2414922410971123
93,1.2489751136961313
94,1.2442052539682737
95,1.2397321573858604
96,1.2455535181478206
97,1.2405270137454887
98,1.2449335464499809
99,1.2390275079191437
100,1.2393214361151599
101,1.250910697138347
102,1.271793572131499
103,1.263221228199763
104,1.281244050443913
105,1.2889248081128872
106,1.2895108529715114
107,1.376086856797769
108,1.3777111645938502
109,1.36981151490181
110,1.3741777516407605
111,1.3856716665878253
112,1.3784975322863653
113,1.3836751052207632
114,1.3701579499270535
115,1.37599061732413
116,1.351559659980532
117,1.3612228724719657
118,1.3500359038713383
119,1.3432660239560534
120,1.323740571827364
121,1.361829938996255
122,1.390930069810172
123,1.3973548491064343
124,1.3945988404723935
125,1.3918685055724083
